Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,Agriculture value added(in USD),Renewable Energy Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Literacy rate,Year,Country
15500542.0,7653005.0,7847538.0,31.369,4.575,6.0,28.95676,27.91199,53.16248,9.737,7.449,70418173719.3764,20693363028.9532,1.6,68.361,72.223,105.351707458496,28.8455085754395,90.8691787719727,,1998,Syrian Arab Republic
15103996.0,7455588.0,7648408.0,31.796,4.54,9.0,29.49352,27.97784,56.74779,9.739106,7.378,66420400890.8686,17119109131.4031,1.66,68.444,72.317,105.771621704102,28.8455085754395,91.5647888183594,,1997,Syrian Arab Republic
14708879.0,7259001.0,7449878.0,32.475,4.521,9.0,30.28384,28.08993,58.4503,10.2739,7.264,61546280623.608,17058975501.1136,1.63,68.516,72.377,106.248268127441,28.8455085754395,92.5238876342773,,1996,Syrian Arab Republic
14313450.0,7062441.0,7251008.0,33.076,4.503,9.0,30.5102,28.37849,60.29241,10.54479,7.2,50866369710.4677,14345122494.4321,1.77,68.594,72.44,106.959327697754,14.6056699752808,91.2914962768555,,1995,Syrian Arab Republic
9952787.0,4944055.0,5008732.0,19.841,6.208,9.0,20.98223,29.10045,30.14557,11.87949,7.828,10492123387.7931,3638505418.42264,5.285,68.479,74.716,100.911262512207,28.8455085754395,,,2022,Tajikistan
9750064.0,4843921.0,4906143.0,26.749,4.548,9.0,20.08173,42.59705,59.47787,7.245629,7.744,8937805347.13963,2006455121.43145,5.285,69.568,73.734,100.911262512207,28.8455085754395,,,2021,Tajikistan
9543207.0,4741717.0,4801489.0,27.53,6.121,9.0,19.47774,43.31242,59.93799,7.181251,7.485,8133963813.3329,1845631434.00829,38.75,65.999,70.17,100.911262512207,28.8455085754395,,,2020,Tajikistan
9337003.0,4640105.0,4696898.0,28.267,4.843,9.0,19.12898,43.57244,60.76671,6.945969,7.044,8300813889.63698,1732136923.72801,40.07,68.862,73.01,100.911262512207,28.8455085754395,,,2019,Tajikistan
9128132.0,4538006.0,4590127.0,28.688,5.014,9.0,19.06796,44.36609,61.63867,6.741095,7.001,7765000282.29397,1535293121.31538,41.58,68.272,72.599,100.911262512207,28.8455085754395,,,2018,Tajikistan
8925525.0,4439244.0,4486281.0,28.932,5.172,9.0,18.37956,45.51366,62.5145,6.492745,6.949,7536403146.68377,1528630982.02772,44.23,67.682,72.34,95.9131393432617,31.114070892334,90.251106262207,98.8099975585938,2017,Tajikistan
8725318.0,4341940.0,4383379.0,30.213,5.325,9.0,18.49779,46.18944,63.29627,6.328327,6.9,6992416096.89018,1458406582.71304,43.67,67.254,72.088,93.0840301513672,29.1225490570068,89.6321411132812,,2016,Tajikistan
8524063.0,4244558.0,4279505.0,31.228,5.43,9.0,17.82268,47.32785,64.31099,6.055751,7.552,8271431932.43678,1785849691.84963,48.11,66.996,71.868,91.2661666870117,26.4624404907227,92.2054214477539,,2015,Tajikistan
8326348.0,4149426.0,4176922.0,31.432,5.512,9.0,17.21089,48.31362,65.25523,5.81616,8.227,9112606074.51713,2166411255.20668,45.89,66.751,71.644,90.5261611938477,24.4802207946777,90.5764007568359,,2014,Tajikistan
8136610.0,4058822.0,4077789.0,31.34,5.563,9.0,16.77396,49.34044,66.1535,5.612862,8.904,8448410727.15443,1801276175.94996,55.12,66.662,71.334,91.892692565918,22.7680702209473,,,2013,Tajikistan
7956382.0,3973488.0,3982893.0,31.169,5.7,9.0,15.92323,50.62821,67.23365,5.397367,9.573,7633036366.03492,1780544391.18772,55.8,66.247,70.949,91.9468612670898,22.7133293151855,90.3670425415039,,2012,Tajikistan
7784819.0,3892805.0,3892015.0,31.274,5.808,9.0,15.49981,51.63253,68.21201,5.212479,10.239,6522755783.39257,1554732096.69898,59.98,65.728,70.824,92.9553527832031,22.2888793945312,96.8576126098633,,2011,Tajikistan
7621779.0,3816785.0,3804994.0,31.045,5.934,9.0,15.75823,52.3393,69.10353,5.146994,10.889,5642221528.67114,1105123735.43226,61.83,65.365,70.353,95.4384536743164,22.7603607177734,101.166496276855,99.9000015258789,2010,Tajikistan
7468596.0,3746357.0,3722239.0,30.432,5.75,9.0,15.68982,53.1287,70.02004,5.006951,11.5,4979471963.79181,923791802.866483,60.58,65.776,70.507,96.4184265136719,22.4301891326904,97.1003036499023,,2009,Tajikistan
7324627.0,3680787.0,3643840.0,29.587,5.816,9.0,16.09817,53.70628,71.47215,4.83487,11.978,5161299725.27673,1025410080.95956,54.61,65.455,70.109,98.2589416503906,22.6387195587158,96.3792724609375,,2008,Tajikistan
7188391.0,3618745.0,3569645.0,28.909,5.936,9.0,16.363,54.39926,72.82555,4.705976,12.365,3719524180.70289,722879316.772292,53.79,64.926,69.697,97.4667282104492,22.1728801727295,93.8401031494141,,2007,Tajikistan
7057417.0,3558928.0,3498489.0,28.548,5.958,9.0,16.69086,54.96811,74.10551,4.595838,12.735,2830213562.60217,607111005.560763,61.57,64.676,69.536,97.569206237793,21.2028503417969,101.444976806641,,2006,Tajikistan
6929145.0,3500113.0,3429032.0,28.48,6.116,9.0,17.17234,55.36881,75.24248,4.510916,13.119,2312352267.98721,490026417.959934,63.73,64.202,68.995,97.9262619018555,20.0739994049072,98.5595474243164,,2005,Tajikistan
6801204.0,3441092.0,3360112.0,28.833,6.289,9.0,17.98945,55.70788,76.43649,4.512183,13.607,2076176636.43428,399089942.518256,61.41,63.685,68.534,97.4165115356445,19.535680770874,92.7368698120117,,2004,Tajikistan
6672492.0,3381399.0,3291092.0,29.135,6.476,9.0,17.41985,57.08416,77.52561,4.446507,14.022,1555318430.76621,376302522.838383,64.58,63.318,67.913,97.8697509765625,18.3003902435303,96.0150985717773,,2003,Tajikistan
6541755.0,3320485.0,3221269.0,30.167,6.795,9.0,16.83726,58.3421,78.26228,4.374297,14.413,1221106073.03073,271477497.467561,64.15,62.566,67.251,96.619987487793,16.9800605773926,96.3629913330078,,2002,Tajikistan
6408810.0,3258343.0,3150466.0,30.99,7.161,9.0,16.57812,59.32723,78.89096,4.357759,14.775,1080772703.16128,257314789.768955,64.07,61.823,66.395,95.7391128540039,16.8270893096924,94.9423294067383,,2001,Tajikistan
6272998.0,3193403.0,3079596.0,31.771,7.54,9.0,16.09537,60.3934,79.42173,4.333734,15.134,860541842.263697,216207104.154124,62.41,60.697,65.956,96.6187896728516,17.3820896148682,92.5488662719727,99.8470611572266,2000,Tajikistan
6189565.0,3148968.0,3040596.0,32.306,7.882,9.0,16.27777,60.76375,79.60831,4.448908,15.4,1086612582.89292,275876150.402261,59.72,60.095,65.266,93.2296600341797,16.6886405944824,90.2898178100586,,1999,Tajikistan
6156805.0,3126452.0,3030353.0,33.381,8.448,9.0,16.30693,61.03882,79.71745,4.57765,16.5,1320199581.52261,331387349.106712,55.8,58.684,64.523,90.8778991699219,28.8455085754395,,,1998,Tajikistan
6117069.0,3102188.0,3014881.0,33.672,9.058,9.0,16.6215,60.93377,79.6925,4.786549,13.9,921517486.662716,294994605.809129,56.82,57.446,63.425,82.5664825439453,28.8455085754395,67.0732727050781,,1997,Tajikistan
6035600.0,3060702.0,2974898.0,34.88,9.858,9.0,17.21948,60.58144,79.54597,5.077842,13.4,1043654822.33503,376090693.739425,62.66,56.012,62.446,84.0603485107422,28.8455085754395,,,1996,Tajikistan
5916173.0,3003242.0,2912932.0,36.767,10.013,9.0,18.15453,59.63728,79.28554,5.467337,10.3,1231567145.35508,451882805.820343,60.58,56.115,62.785,85.1549911499023,20.2736301422119,96.7863464355469,,1995,Tajikistan
71697030.0,36890933.0,34806096.0,19.841,6.208,9.0,20.98223,29.10045,30.14557,11.87949,0.862,495340592811.188,43699686139.5068,5.285,68.479,74.716,101.586883544922,49.135627746582,97.392822265625,,2022,Thailand
71601103.0,36807094.0,34794010.0,8.999,7.922,9.0,22.5115,31.5905,27.95609,18.99995,0.992,505568057004.254,44026765677.2372,5.285,74.518,83.041,99.5198669433594,49.6692962646484,99.9927368164062,98.8000030517578,2021,Thailand
71475664.0,36706197.0,34769467.0,9.182,7.264,9.0,22.60275,31.38948,28.00216,19.45201,1.1,500457261548.076,43553627940.0457,20.83,74.954,83.697,99.4319076538086,48.0149307250977,99.4399566650391,,2020,Thailand
71307763.0,36584375.0,34723388.0,9.377,7.14,9.0,22.88935,31.49059,28.34126,19.80312,0.72,543976695638.812,44217515827.2602,23.95,74.638,83.433,99.3103332519531,49.147388458252,99.3013687133789,,2019,Thailand
71127802.0,36456433.0,34671370.0,9.662,7.027,9.0,22.84867,32.1983,29.23933,20.00403,0.77,506754212432.991,41563064606.0986,23.7,74.315,83.149,99.1732406616211,48.7030715942383,97.4609680175781,98.1371688842773,2018,Thailand
70898202.0,36304062.0,34594141.0,9.98,6.897,9.0,22.90019,31.52967,28.55119,19.91345,0.83,456356812774.563,38363236549.1178,22.25,74.071,82.864,101.085639953613,48.8591537475586,99.4441223144531,,2017,Thailand
70607037.0,36120993.0,34486044.0,10.26,6.814,9.0,23.72589,31.22905,28.47719,20.5648,0.69,413366345843.744,35045516939.1765,22.43,73.688,82.588,106.15837097168,49.8400840759277,,,2016,Thailand
70294397.0,35928923.0,34365474.0,10.607,6.724,9.0,23.71998,32.33451,29.8682,20.82704,0.6,401296242133.903,35605906573.8202,22.65,73.544,82.03,105.404243469238,28.8455085754395,,98.1466293334961,2015,Thailand
69960943.0,35728989.0,34231954.0,11.004,6.627,9.0,23.55369,33.49304,31.20387,20.63601,0.58,407339036017.221,41096116051.4987,24.41,73.27,81.708,107.678970336914,50.0346603393555,,,2014,Thailand
69578602.0,35505484.0,34073118.0,11.374,6.547,9.0,21.25965,39.30054,36.97303,18.43456,0.25,420333659152.573,47591082027.2538,23.21,72.958,81.365,102.730178833008,49.7014617919922,,98.3138809204102,2013,Thailand
69157023.0,35263239.0,33893784.0,11.754,6.464,9.0,19.82242,42.14297,40.36276,17.49146,0.58,397558329541.972,45735508399.395,23.56,72.68,81.03,104.850860595703,50.8531112670898,,,2012,Thailand
68712846.0,35010449.0,33702397.0,11.95,6.393,9.0,19.44064,41.00846,39.19795,16.76535,0.66,370818735569.86,42984535699.2934,22.96,72.352,80.668,104.589111328125,52.5898132324219,,,2011,Thailand
68270489.0,34759118.0,33511372.0,11.926,6.307,9.0,20.6444,38.2445,36.0477,18.20546,0.62,341104766329.17,35891642619.2821,22.83,72.092,80.358,105.940879821777,51.6800117492676,,96.5975723266602,2010,Thailand
67813654.0,34506526.0,33307128.0,12.003,6.236,9.0,20.78024,38.99155,36.54205,18.75961,1.49,281710629173.199,27571114381.0567,22.83,71.817,80.052,108.695640563965,52.3633193969727,,,2009,Thailand
67328239.0,34245582.0,33082657.0,12.249,6.189,9.0,21.17922,39.75113,37.59693,19.49826,1.18,291382985568.988,29349358399.8043,22.63,71.45,79.729,108.616348266602,53.1140289306641,,,2008,Thailand
66826754.0,33977340.0,32849413.0,12.386,6.122,9.0,21.92035,39.53115,37.56681,20.29568,1.18,262942624565.273,24579047489.0781,21.61,71.162,79.407,107.125358581543,54.6151504516602,,,2007,Thailand
66319525.0,33707262.0,32612264.0,12.472,6.033,9.0,21.95126,39.78234,37.71048,20.34558,1.22,221758294724.764,20849700380.8125,20.53,70.952,79.108,106.137718200684,50.3250694274902,,,2006,Thailand
65821360.0,33442524.0,32378837.0,12.724,6.323,9.0,22.37937,38.67606,36.764,22.15803,1.35,189318407487.959,17406606999.3713,20.11,70.039,77.758,106.504837036133,49.6811904907227,,98.0509033203125,2005,Thailand
65311166.0,33172952.0,32138214.0,12.698,6.419,9.0,22.21109,39.29028,37.11032,20.80416,1.51,172895685509.275,16063928566.329,19.89,69.33,76.996,105.781677246094,45.9769897460938,,,2004,Thailand
64776956.0,32892200.0,31884756.0,12.833,6.23,9.0,19.75179,44.90262,42.59595,18.75338,1.54,152280616469.478,14377353533.0566,20.21,69.371,77.113,100.911262512207,43.9628715515137,,,2003,Thailand
64222580.0,32601809.0,31620770.0,12.919,6.138,9.0,19.83042,46.13151,44.08169,18.9255,1.82,134300903357.962,11673673817.3615,19.91,69.13,76.916,104.553779602051,41.9159698486328,,,2002,Thailand
63649892.0,32302543.0,31347349.0,13.176,6.088,9.0,19.46602,47.60991,45.16896,19.00672,2.6,120296476180.402,10320580483.8416,19.89,68.798,76.634,104.760437011719,39.9925689697266,96.069091796875,,2001,Thailand
63066603.0,31994172.0,31072431.0,13.526,6.043,9.0,20.16271,51.70787,50.92216,18.52519,2.39,126392223203.461,10743147008.848,21.82,68.434,76.432,107.443313598633,35.8889312744141,98.8317718505859,97.9753875732422,2000,Thailand
62442651.0,31651539.0,30791112.0,14.234,5.822,9.0,19.5815,51.74048,50.68479,18.2901,2.97,126669212337.245,11264687071.7142,21.15,68.575,76.739,97.0751419067383,37.3846588134766,87.644660949707,,1999,Thailand
61745217.0,31259606.0,30485611.0,15.578,5.588,9.0,18.68665,54.11882,53.50035,16.88026,3.4,113675595413.496,11662237502.9127,21.5,68.746,77.222,92.9883575439453,31.2122097015381,,,1998,Thailand
60989108.0,30832850.0,30156258.0,16.658,5.614,9.0,20.5731,52.52293,53.95348,17.67551,0.87,150180454390.446,13613711479.2667,21.11,68.228,77.069,91.8687286376953,26.7124691009521,,,1997,Thailand
60211096.0,30392549.0,29818547.0,17.253,5.818,9.0,21.60459,52.03444,53.97155,18.33939,1.07,183035238433.438,16589245988.9295,21.03,67.205,76.49,92.0289916992188,23.777660369873,,,1996,Thailand
59424834.0,29952707.0,29472127.0,17.569,5.964,9.0,20.53251,54.01022,55.46995,17.76566,1.1,169278918603.436,15372598794.7736,22.56,66.544,75.741,96.2536468505859,22.4037799835205,,,1995,Thailand
85341241.0,42578812.0,42762429.0,19.841,6.208,12.0,20.98223,29.10045,30.14557,11.87949,10.03,905987824096.127,58531024441.4006,5.285,68.479,74.716,100.911262512207,28.8455085754395,,,2022,Turkey
84775404.0,42285574.0,42489829.0,14.678,6.398,12.0,26.54336,17.1219,22.32757,16.58574,11.98,819034484303.169,45399712020.3289,5.285,73.04,79.121,102.596397399902,125.763786315918,103.435623168945,,2021,Turkey
84135428.0,41952454.0,42182973.0,15.033,6.378,12.0,26.24039,17.55452,22.70644,16.73849,13.11,720288811761.915,48029974572.6079,13.72,72.772,79.061,103.296417236328,118.883682250977,100.577331542969,,2020,Turkey
83481684.0,41614734.0,41866950.0,15.594,5.084,12.0,25.31923,18.10844,25.06412,15.77855,13.67,759934804372.319,48701844150.9344,14.12,74.68,80.953,103.962959289551,117.005470275879,96.6259918212891,99.9071502685547,2019,Turkey
82809304.0,41271565.0,41537739.0,16.481,5.065,12.0,26.66437,18.43071,26.08201,15.95708,10.89,778476714087.962,44964910058.8277,11.83,74.417,80.684,100.931251525879,115.462463378906,91.0360870361328,,2018,Turkey
82089826.0,40905866.0,41183960.0,17.368,5.129,12.0,26.53782,19.38381,28.29044,15.54741,10.82,858988578709.755,51871140255.5344,11.4,73.985,80.293,97.4918975830078,110.534072875977,92.5956573486328,99.7508697509766,2017,Turkey
81019394.0,40364923.0,40654471.0,17.739,5.234,12.0,26.7759,19.50106,28.69507,15.84156,10.84,869682954136.208,53418467074.206,13.23,73.448,79.894,105.28328704834,103.71558380127,134.545608520508,99.6213607788086,2016,Turkey
79646178.0,39673609.0,39972570.0,17.939,5.125,12.0,27.22581,20.40625,31.14235,16.10654,10.24,864313960482.343,59364326965.6663,13.34,73.498,79.787,107.29418182373,95.5645065307617,98.8300704956055,99.4943923950195,2015,Turkey
78112073.0,38904126.0,39207948.0,17.972,5.046,12.0,27.85738,21.08507,32.93258,17.03313,9.88,938934430070.659,61568141520.5272,11.51,73.468,79.623,111.935722351074,86.9976806640625,99.0791091918945,99.3584823608398,2014,Turkey
76576117.0,38134588.0,38441530.0,17.737,5.04,12.0,26.39072,22.92381,35.74212,15.24704,8.73,957798998031.277,63943696709.3728,13.8,73.162,79.398,114.724349975586,79.6469573974609,103.343299865723,99.2274322509766,2013,Turkey
75277439.0,37482841.0,37794598.0,17.664,5.205,12.0,26.02746,23.55573,37.30162,14.80647,8.15,880555912745.582,67757699615.0949,13.03,72.517,78.838,104.708396911621,70.1044998168945,,99.0160217285156,2012,Turkey
74173854.0,36927573.0,37246281.0,17.638,5.44,8.0,26.46148,24.15854,39.512,15.08361,8.8,838785514058.562,68561961078.1927,12.68,71.779,78.144,105.751289367676,61.516300201416,,98.7093505859375,2011,Turkey
73195345.0,36435164.0,36760181.0,17.746,5.251,8.0,26.22223,23.70436,39.45125,15.80628,10.66,776967457763.602,69670113564.8178,14.21,71.927,78.221,104.570068359375,56.7506217956543,,98.2245864868164,2010,Turkey
72225639.0,35947694.0,36277945.0,18.06,5.269,8.0,25.30252,22.94777,38.025,15.19276,12.55,649289418603.013,52410569148.5532,13.12,71.57,77.988,101.92414855957,46.9404602050781,,97.8074722290039,2009,Turkey
71320726.0,35492255.0,35828471.0,18.315,5.292,8.0,26.80994,23.66866,42.21169,15.55254,9.71,770449308781.338,57203306897.4601,12.53,71.248,77.69,102.862808227539,40.7729606628418,,,2008,Turkey
70468869.0,35063298.0,35405571.0,18.55,5.288,8.0,26.74945,23.47755,42.9385,15.99972,8.87,681321173796.053,50806306864.6227,12.48,70.987,77.442,105.445426940918,39.3874015808105,,96.3623504638672,2007,Turkey
69601333.0,34626495.0,34974838.0,18.899,5.33,8.0,26.7692,24.06013,43.89042,16.2599,8.72,557075996577.466,45094640608.1622,14.23,70.624,77.124,104.943740844727,37.3102416992188,,96.1815032958984,2006,Turkey
68704715.0,34174902.0,34529813.0,18.901,5.35,8.0,26.33677,25.68396,46.5346,16.53232,10.64,506314676837.415,46405464398.3598,15.34,70.278,76.867,104.605560302734,33.2225189208984,,96.1185531616211,2005,Turkey
67785075.0,33711804.0,34073271.0,18.922,5.367,8.0,24.88794,29.10045,51.03139,16.00418,10.84,408865358516.587,38136600499.2153,16.78,69.996,76.564,104.270729064941,30.7662506103516,,95.6035003662109,2004,Turkey
66867327.0,33249782.0,33617545.0,18.995,5.413,8.0,22.75027,33.88189,58.55255,13.37211,10.54,314595528425.307,30815103204.0984,16.29,69.624,76.252,104.261337280273,29.7210502624512,,,2003,Turkey
65988663.0,32807631.0,33181031.0,19.803,5.464,8.0,23.00272,34.92086,60.0492,13.68065,10.36,240249005455.218,24483196082.5173,17.49,69.318,75.944,107.681411743164,25.9334297180176,,,2002,Turkey
65072018.0,32347670.0,32724349.0,21.583,5.551,8.0,22.69094,37.57665,63.35427,12.09002,8.38,201753110088.579,17730139918.5439,18.12,68.957,75.623,107.175216674805,25.0384502410889,,,2001,Turkey
64113547.0,31867550.0,32245997.0,21.436,5.616,8.0,23.97942,35.99925,60.50353,13.11223,6.5,274294842523.054,27519597388.7529,17.29,68.582,75.274,105.348022460938,28.8455085754395,,,2000,Turkey
63185615.0,31403302.0,31782313.0,22.264,6.002,8.0,22.19075,39.62471,64.72026,10.40129,7.69,256395983758.49,26813445709.2427,20.47,67.534,73.993,100.584457397461,23.3463096618652,,,1999,Turkey
62242204.0,30930669.0,31311535.0,22.977,5.832,8.0,22.51851,41.02421,65.9441,10.24538,6.89,275941726172.383,34355618627.7264,21.53,67.683,74.578,100.911262512207,22.6230392456055,,,1998,Turkey
61277426.0,30445131.0,30832295.0,23.45,5.963,9.0,22.91403,41.67609,66.31858,10.7394,6.84,189878399894.643,27458605340.2693,20.69,67.141,74.218,97.3193206787109,23.3292407989502,,,1997,Turkey
60293786.0,29948597.0,30345189.0,24.029,6.081,9.0,21.72666,43.68687,69.18679,8.926622,6.63,181464650312.271,30585061278.5657,21.04,66.679,73.849,100.911262512207,28.8455085754395,,,1996,Turkey
59305490.0,29448145.0,29857344.0,23.953,6.229,9.0,21.16097,44.10761,69.00384,8.904292,7.64,169319354340.48,26571630135.4383,21.9,66.082,73.423,98.5700378417969,19.6950397491455,93.7409210205078,,1995,Turkey
6430770.0,3244911.0,3185860.0,19.841,6.208,12.0,20.98223,29.10045,30.14557,11.87949,5.019,52968487738.88185,3638505418.42264,5.285,68.479,74.716,110.284736633301,18.2516593933105,107.961219787598,,2022,Turkmenistan
6341855.0,3200126.0,3141729.0,21.592,6.585,12.0,34.23044,22.32299,23.25977,25.6474,4.787,52968487738.88185,3638505418.42264,5.285,65.865,72.663,109.880271911621,16.4158401489258,110.145057678223,,2021,Turkmenistan
6250438.0,3154282.0,3096157.0,22.294,6.836,12.0,33.72941,22.87097,23.69185,25.49277,4.799,45610571428.5714,3638505418.42264,0.06,65.392,71.984,109.434928894043,14.3487100601196,,,2020,Turkmenistan
6158420.0,3108189.0,3050231.0,23.055,6.583,12.0,33.368,23.24518,24.28018,25.16656,4.226,44220285714.2857,4881142857.14286,0.06,65.552,72.464,107.702331542969,12.9755001068115,,,2019,Turkmenistan
6065066.0,3061479.0,3003587.0,23.845,6.639,12.0,32.78729,24.2,25.33692,24.6265,4.196,40765428571.4286,4501142857.14286,0.06,65.408,72.192,100.911262512207,28.8455085754395,,,2018,Turkmenistan
5968383.0,3013322.0,2955061.0,24.648,6.537,12.0,32.08416,25.08993,26.27584,23.93667,4.171,37926285714.2857,4216571428.57143,0.06,65.593,72.227,100.911262512207,28.8455085754395,,,2017,Turkmenistan
5868561.0,2963818.0,2904744.0,25.424,6.574,12.0,31.59401,26.06362,27.35804,23.51548,4.14,36169428571.4286,3807714285.71429,0.06,65.538,71.995,100.911262512207,28.8455085754395,,,2016,Turkmenistan
5766431.0,2913195.0,2853236.0,26.071,6.53,12.0,31.08317,26.91543,28.28193,23.05959,4.114,35799714285.7143,3331714285.71429,0.06,65.396,72.166,100.911262512207,28.8455085754395,,,2015,Turkmenistan
5663152.0,2861936.0,2801215.0,26.502,6.567,12.0,30.67482,27.89184,29.37378,22.73677,4.126,43524210526.3158,3610526315.78947,0.06,65.219,72.014,100.911262512207,7.81461000442505,,,2014,Turkmenistan
5560095.0,2810945.0,2749149.0,26.627,6.447,10.0,30.12975,28.91611,30.3883,22.36474,4.096,39197543859.6491,3321754385.96491,0.06,65.484,71.971,100.911262512207,28.8455085754395,,,2013,Turkmenistan
5458682.0,2760957.0,2697724.0,26.452,6.379,10.0,29.63953,29.89307,31.34641,22.05758,4.077,35164210526.3158,2989473684.21053,0.05,65.496,71.914,100.911262512207,28.8455085754395,,,2012,Turkmenistan
